------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format yyyy-MM-dd at 30 Hz  -----------
Serial Number: MOS2E28230210
Start Time 14:32:00
Start Date 2025-10-09
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:43:59
Download Date 2025-10-09
Current Memory Address: 0
Current Battery Voltage: 0     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.156,0.977,0.055
0.156,0.969,0.051
0.164,0.973,0.047
0.176,0.969,0.043
0.18,0.973,0.047
0.168,0.977,0.055
0.176,0.977,0.051
0.176,0.969,0.051
0.164,0.977,0.051
0.16,0.973,0.055
0.16,0.969,0.051
0.164,0.973,0.051
0.164,0.973,0.055
0.16,0.973,0.051
0.16,0.969,0.051
0.16,0.973,0.043
0.145,0.98,0.043
0.145,0.98,0.035
0.148,0.977,0.047
0.148,0.969,0.043
0.145,0.969,0.051
0.156,0.977,0.047
0.16,0.977,0.047
0.164,0.969,0.055
0.164,0.969,0.059
0.164,0.973,0.055
0.172,0.961,0.047
0.172,0.961,0.047
0.168,0.965,0.059
0.164,0.973,0.063
0.168,0.973,0.066
0.164,0.965,0.07
0.16,0.969,0.07
0.164,0.965,0.082
0.16,0.969,0.09
0.16,0.984,0.086
0.148,0.977,0.102
0.133,0.977,0.102
0.137,0.973,0.105
0.133,0.988,0.113
0.125,0.973,0.113
0.105,0.984,0.117
0.094,0.977,0.129
0.102,0.988,0.129
0.117,0.973,0.141
0.121,0.98,0.145
0.133,0.969,0.148
0.129,0.965,0.156
0.137,0.973,0.172
0.145,0.977,0.176
0.152,0.965,0.172
0.145,0.969,0.18
0.145,0.969,0.188
0.16,0.969,0.188
0.16,0.969,0.184
0.148,0.965,0.184
0.137,0.973,0.184
0.137,0.965,0.188
0.137,0.957,0.199
0.141,0.957,0.211
0.145,0.965,0.219
0.148,0.965,0.211
0.156,0.941,0.219
0.156,0.961,0.219
0.16,0.957,0.223
0.16,0.961,0.219
0.168,0.957,0.219
0.176,0.945,0.223
0.195,0.949,0.227
0.195,0.949,0.227
0.184,0.941,0.23
0.195,0.934,0.238
0.199,0.949,0.242
0.176,0.953,0.246
0.16,0.945,0.238
0.141,0.941,0.234
0.117,0.957,0.234
0.113,0.961,0.238
0.125,0.965,0.23
0.129,0.973,0.23
0.133,0.957,0.207
0.094,1,0.188
0.086,0.992,0.211
0.113,0.992,0.215
0.09,1,0.199
0.078,1.023,0.184
0.07,1.016,0.156
0.059,1.035,0.121
0.027,1.012,0.09
0.035,0.98,0.051
0.031,0.953,0.027
0.012,0.977,-0.004
-0.027,0.984,-0.02
-0.043,0.957,-0.031
-0.047,0.957,-0.074
-0.07,0.961,-0.063
-0.063,1.027,-0.059
-0.059,1.051,-0.07
-0.055,1.008,-0.082
-0.031,0.961,-0.09
-0.008,0.957,-0.105
0.008,0.961,-0.09
0.031,0.965,-0.082
0.07,0.957,-0.074
0.055,0.957,-0.066
0.004,0.988,-0.059
-0.035,1.004,-0.063
-0.012,0.996,-0.051
0.031,0.996,-0.047
0.043,0.996,-0.043
0.023,0.984,-0.027
-0.004,1,-0.023
0.016,0.992,0
0.027,0.992,0.016
0.043,0.992,0.027
0.035,0.996,0.047
0.023,0.996,0.059
0.027,0.996,0.066
0.023,0.984,0.082
0.055,0.969,0.098
0.063,1.012,0.109
0.039,1.008,0.117
0.016,1,0.102
0.016,0.977,0.094
0.008,0.965,0.102
0.004,0.992,0.109
0.016,1.004,0.117
0.023,0.996,0.121
0.008,0.988,0.156
0.02,0.977,0.168
0.047,0.965,0.168
0.051,0.98,0.184
0.047,0.984,0.207
0.059,0.992,0.215
0.086,0.973,0.211
0.102,0.973,0.211
0.125,0.98,0.227
0.129,0.977,0.223
0.113,0.961,0.195
0.078,0.969,0.164
0.035,0.992,0.164
-0.008,1.051,0.16
0.023,1.023,0.152
0.102,0.965,0.141
0.168,0.945,0.16
0.223,0.957,0.172
0.199,0.988,0.129
0.129,0.988,0.098
0.098,0.977,0.082
0.121,0.973,0.086
0.121,0.977,0.074
0.078,0.977,0.043
0.066,0.984,0.031
0.09,0.98,0.043
0.133,0.988,0.039
0.137,0.988,0.023
0.148,0.992,0.016
0.137,0.973,0.016
0.148,0.984,0.016
0.137,0.984,0.016
0.133,0.984,0.02
0.129,0.988,0.008
0.125,0.988,0.012
0.137,0.984,-0.008
0.133,0.957,-0.016
0.121,0.961,-0.031
0.148,0.977,-0.031
0.16,0.965,-0.035
0.164,0.969,-0.047
0.16,0.965,-0.039
0.148,0.965,-0.047
0.133,0.977,-0.051
0.125,0.973,-0.043
0.129,0.98,-0.039
0.133,0.98,-0.035
0.141,0.969,-0.031
0.148,0.969,-0.039
0.133,0.977,-0.031
0.121,0.984,-0.02
0.109,0.996,-0.02
0.105,0.992,-0.027
0.105,0.984,-0.031
0.098,0.98,-0.031
0.109,0.98,-0.02
0.117,0.992,-0.016
0.117,0.984,-0.02
0.121,0.992,-0.023
0.125,0.984,-0.02
0.129,0.984,-0.016
0.137,0.984,-0.016
0.148,0.969,-0.012
0.145,0.98,-0.023
0.152,0.988,-0.02
0.133,0.969,-0.008
0.125,0.973,-0.016
0.121,0.973,-0.012
0.121,0.973,-0.012
0.133,0.973,-0.008
0.137,0.977,0
0.148,0.977,0.008
0.148,0.977,0.012
0.148,0.988,0.012
0.16,0.98,0.02
0.16,0.977,0.023
0.152,0.98,0.031
0.152,0.98,0.043
0.152,0.98,0.043
0.156,0.984,0.055
0.141,0.98,0.066
0.129,0.984,0.074
0.109,0.98,0.078
0.102,0.98,0.082
0.102,0.988,0.082
0.117,0.984,0.086
0.109,0.988,0.09
0.105,0.992,0.094
0.105,0.996,0.094
0.102,0.984,0.102
0.117,0.969,0.102
0.125,0.973,0.109
0.117,0.984,0.113
0.125,0.98,0.113
0.117,0.977,0.113
0.117,0.977,0.125
0.117,0.98,0.117
0.121,0.98,0.121
0.125,0.977,0.121
0.141,0.969,0.121
0.141,0.973,0.121
0.141,0.973,0.125
0.145,0.988,0.137
0.133,0.996,0.141
0.105,0.992,0.137
0.086,0.988,0.137
0.063,0.988,0.137
0.055,0.98,0.141
0.066,0.977,0.121
0.043,1,0.129
0.016,0.996,0.125
-0.012,0.996,0.117
-0.039,0.996,0.09
-0.07,1.004,0.086
-0.082,1.02,0.09
-0.059,0.996,0.098
-0.098,0.957,0.113
-0.105,0.91,0.102
-0.078,0.871,0.098
0.023,0.848,0.07
0.094,0.852,0.063
0.047,0.902,0.07
0.031,0.922,0.027
0.047,0.82,0.012
-0.043,0.707,-0.008
-0.047,0.754,-0.023
-0.137,0.934,-0.043
-0.051,1.059,0.02
-0.023,0.938,-0.047
-0.02,0.996,-0.109
-0.059,1.113,-0.082
-0.16,1.047,-0.031
-0.121,0.945,-0.051
-0.027,0.934,-0.027
0,0.953,0.004
-0.012,1.008,-0.004
-0.008,1.141,0.012
0.012,1.203,0.055
0.102,1.207,0.082
0.148,1.18,0.063
0.148,1.117,0.082
0.148,1.074,0.086
0.199,1.035,0.086
0.234,1.012,0.086
0.191,1.004,0.09
0.176,1.004,0.105
0.199,1.004,0.113
0.207,0.984,0.109
0.203,0.988,0.102
0.199,0.988,0.105
0.203,1.012,0.113
0.219,0.988,0.102
0.219,0.98,0.094
0.227,0.965,0.098
0.234,0.961,0.105
0.25,0.941,0.113
0.246,0.938,0.105
0.242,0.934,0.113
0.227,0.934,0.102
0.23,0.949,0.109
0.262,0.961,0.113
0.281,0.961,0.117
0.285,0.934,0.117
0.27,0.93,0.117
0.266,0.941,0.121
0.273,0.934,0.117
0.277,0.938,0.117
0.285,0.949,0.117
0.285,0.938,0.109
0.293,0.949,0.113
0.301,0.945,0.129
0.285,0.938,0.121
0.266,0.941,0.117
0.27,0.93,0.109
0.297,0.93,0.109
0.313,0.934,0.109
0.316,0.938,0.105
0.316,0.941,0.109
0.301,0.941,0.117
0.285,0.93,0.117
0.281,0.934,0.113
0.281,0.934,0.113
0.273,0.941,0.113
0.27,0.934,0.113
0.273,0.941,0.113
0.273,0.949,0.109
0.27,0.938,0.105
0.273,0.938,0.105
0.27,0.938,0.105
0.266,0.938,0.105
0.266,0.945,0.109
0.266,0.938,0.102
0.266,0.938,0.105
0.266,0.949,0.102
0.27,0.945,0.102
0.266,0.945,0.109
0.266,0.934,0.102
0.27,0.941,0.113
0.27,0.941,0.109
0.266,0.949,0.109
0.266,0.941,0.109
0.266,0.941,0.109
0.281,0.941,0.102
0.281,0.938,0.098
0.273,0.945,0.105
0.277,0.945,0.105
0.273,0.941,0.105
0.266,0.938,0.109
0.27,0.949,0.105
0.27,0.945,0.102
0.266,0.945,0.102
0.273,0.938,0.105
0.27,0.938,0.109
0.273,0.938,0.113
0.277,0.934,0.105
0.27,0.941,0.098
0.27,0.938,0.105
0.266,0.941,0.105
0.27,0.938,0.105
0.266,0.941,0.105
0.266,0.938,0.105
0.266,0.945,0.105
0.266,0.941,0.109
0.273,0.949,0.109
0.266,0.949,0.109
0.266,0.941,0.102
0.266,0.945,0.113
0.273,0.938,0.105
0.266,0.938,0.105
0.266,0.934,0.105
0.254,0.941,0.109
0.266,0.945,0.117
0.266,0.945,0.113
0.266,0.945,0.105
0.266,0.945,0.113
0.262,0.945,0.109
0.27,0.934,0.113
0.27,0.941,0.113
0.266,0.961,0.109
0.266,0.945,0.113
0.262,0.941,0.113
0.266,0.945,0.113
0.266,0.945,0.117
0.266,0.945,0.113
0.266,0.938,0.109
0.266,0.945,0.113
0.266,0.938,0.113
0.266,0.938,0.113
0.262,0.945,0.109
0.266,0.945,0.105
0.266,0.945,0.105
0.266,0.945,0.105
0.266,0.945,0.109
0.266,0.957,0.109
0.27,0.945,0.109
0.27,0.945,0.102
0.266,0.941,0.105
0.266,0.941,0.109
0.262,0.938,0.105
0.27,0.938,0.109
0.266,0.945,0.105
0.27,0.941,0.109
0.266,0.934,0.109
0.266,0.945,0.105
0.266,0.945,0.105
0.27,0.945,0.117
0.266,0.938,0.109
0.273,0.938,0.105
0.27,0.949,0.113
0.266,0.941,0.109
0.266,0.934,0.113
0.266,0.941,0.113
0.266,0.945,0.109
0.27,0.949,0.113
0.273,0.945,0.105
0.27,0.938,0.105
0.266,0.938,0.105
0.273,0.938,0.105
0.281,0.941,0.109
0.27,0.941,0.105
0.27,0.938,0.109
0.27,0.941,0.105
0.273,0.934,0.113
0.277,0.949,0.109
0.27,0.945,0.109
0.266,0.938,0.113
0.27,0.938,0.109
0.277,0.941,0.102
0.262,0.945,0.105
0.258,0.949,0.102
0.254,0.938,0.102
0.258,0.945,0.098
0.258,0.938,0.094
0.281,0.938,0.098
0.281,0.941,0.098
0.277,0.934,0.102
0.281,0.938,0.098
0.285,0.934,0.102
0.277,0.953,0.102
0.273,0.941,0.109
0.277,0.938,0.105
0.27,0.934,0.117
0.266,0.938,0.117
0.277,0.941,0.121
0.273,0.934,0.133
0.273,0.934,0.129
0.273,0.934,0.133
0.281,0.93,0.137
0.277,0.914,0.137
0.313,0.934,0.152
0.313,0.93,0.148
0.313,0.918,0.145
0.285,0.91,0.164
0.262,0.938,0.184
0.25,0.93,0.199
0.223,0.938,0.223
0.234,0.91,0.227
0.297,0.879,0.234
0.301,0.891,0.258
0.305,0.91,0.266
0.332,0.906,0.27
0.328,0.891,0.254
0.328,0.898,0.254
0.309,0.914,0.266
0.313,0.926,0.273
0.316,0.91,0.273
0.32,0.91,0.285
0.32,0.922,0.285
0.316,0.945,0.266
0.285,0.934,0.254
0.254,0.941,0.242
0.266,0.973,0.227
0.266,0.98,0.215
0.309,0.977,0.223
0.301,0.977,0.168
0.328,1.031,0.148
0.316,1.012,0.129
0.223,0.973,0.102
0.148,0.957,0.082
0.043,0.91,-0.008
-0.035,0.922,-0.07
-0.051,0.914,-0.129
-0.031,0.883,-0.18
0.059,0.859,-0.199
0.102,0.922,-0.199
0.07,0.957,-0.188
0.063,0.961,-0.152
0.055,0.926,-0.125
0.043,0.988,-0.086
0.031,1.02,-0.055
0.035,1,-0.063
0.027,0.988,-0.078
0.035,0.961,-0.082
0.039,0.961,-0.086
0.066,0.965,-0.059
0.109,0.996,-0.02
0.109,1.008,0.016
0.125,1.004,0.043
0.129,1.012,0.063
0.156,0.984,0.074
0.172,0.973,0.082
0.176,0.984,0.098
0.172,0.961,0.094
0.172,0.957,0.117
0.164,0.961,0.137
0.18,0.953,0.164
0.18,0.957,0.184
0.188,0.953,0.195
0.195,0.945,0.215
0.199,0.945,0.234
0.199,0.945,0.25
0.207,0.93,0.258
0.199,0.93,0.281
0.203,0.945,0.289
0.219,0.926,0.285
0.219,0.918,0.297
0.203,0.922,0.34
0.207,0.918,0.34
0.211,0.914,0.348
0.203,0.918,0.355
0.207,0.926,0.359
0.203,0.922,0.367
0.195,0.91,0.371
0.18,0.918,0.375
0.184,0.926,0.379
0.203,0.918,0.379
0.176,0.918,0.359
0.164,0.906,0.352
0.18,0.91,0.355
0.195,0.891,0.367
0.211,0.906,0.387
0.207,0.918,0.398
0.207,0.898,0.367
0.203,0.891,0.355
0.199,0.883,0.34
0.207,0.898,0.34
0.211,0.922,0.34
0.215,0.922,0.336
0.211,0.902,0.32
0.227,0.906,0.309
0.238,0.898,0.313
0.246,0.902,0.316
0.238,0.914,0.313
0.238,0.918,0.309
0.238,0.91,0.297
0.234,0.922,0.301
0.227,0.922,0.281
0.234,0.906,0.273
0.262,0.914,0.273
0.254,0.926,0.277
0.254,0.922,0.262
0.25,0.922,0.258
0.242,0.93,0.262
0.238,0.926,0.262
0.234,0.922,0.258
0.242,0.922,0.258
0.238,0.926,0.258
0.238,0.91,0.254
0.258,0.914,0.25
0.258,0.906,0.246
0.277,0.918,0.25
0.273,0.926,0.246
0.266,0.918,0.254
0.266,0.922,0.266
0.258,0.918,0.27
0.262,0.91,0.277
0.262,0.922,0.273
0.262,0.926,0.27
0.262,0.906,0.246
0.25,0.914,0.227
0.246,0.926,0.227
0.246,0.93,0.23
0.238,0.93,0.246
0.234,0.934,0.254
0.242,0.922,0.242
0.242,0.949,0.266
0.246,0.945,0.266
0.25,0.934,0.262
0.234,0.93,0.242
0.23,0.938,0.242
0.203,0.938,0.238
0.211,0.934,0.238
0.23,0.941,0.223
0.25,0.961,0.223
0.254,0.945,0.195
0.242,0.949,0.199
0.234,0.941,0.219
0.211,0.922,0.227
0.195,0.918,0.188
0.215,0.926,0.168
0.234,0.957,0.156
0.246,0.945,0.156
0.246,0.93,0.141
0.262,0.934,0.148
0.277,0.934,0.172
0.27,0.934,0.188
0.273,0.91,0.18
0.262,0.926,0.16
0.285,0.934,0.145
0.293,0.906,0.137
0.293,0.926,0.145
0.305,0.953,0.145
0.305,0.934,0.148
0.281,0.93,0.137
0.277,0.918,0.148
0.285,0.934,0.16
0.281,0.93,0.168
0.293,0.926,0.16
0.301,0.93,0.168
0.277,0.934,0.184
0.242,0.941,0.199
0.254,0.938,0.191
0.246,0.938,0.18
0.254,0.93,0.188
0.254,0.926,0.188
0.246,0.926,0.188
0.238,0.938,0.195
0.246,0.938,0.191
0.254,0.945,0.191
0.246,0.934,0.199
0.242,0.941,0.211
0.234,0.945,0.219
0.234,0.938,0.223
0.223,0.922,0.219
0.23,0.926,0.23
0.234,0.945,0.25
0.238,0.934,0.25
0.234,0.93,0.227
0.238,0.934,0.23
0.242,0.941,0.227
0.234,0.934,0.227
0.219,0.926,0.223
0.227,0.93,0.219
0.23,0.953,0.227
0.23,0.934,0.227
0.234,0.93,0.223
0.246,0.941,0.23
0.254,0.934,0.227
0.234,0.926,0.223
0.23,0.922,0.219
0.238,0.953,0.23
0.238,0.938,0.223
0.23,0.914,0.219
0.242,0.926,0.223
0.262,0.945,0.223
0.258,0.941,0.223
0.238,0.918,0.207
0.25,0.93,0.219
0.266,0.953,0.223
0.254,0.93,0.207
0.254,0.918,0.203
0.258,0.93,0.215
0.254,0.941,0.219
0.246,0.938,0.215
0.234,0.922,0.219
0.25,0.926,0.215
0.266,0.938,0.223
0.254,0.934,0.215
0.25,0.918,0.207
0.254,0.93,0.211
0.262,0.934,0.219
0.258,0.93,0.215
0.254,0.93,0.215
0.254,0.945,0.219
0.242,0.934,0.219
0.246,0.934,0.219
0.258,0.93,0.219
0.289,0.93,0.215
0.258,0.926,0.223
0.238,0.934,0.223
0.23,0.949,0.215
0.258,0.934,0.219
0.285,0.902,0.199
0.27,0.891,0.184
0.238,0.93,0.191
0.23,0.957,0.219
0.227,0.965,0.23
0.262,0.926,0.215
0.273,0.898,0.199
0.266,0.895,0.203
0.262,0.93,0.223
0.258,0.957,0.242
0.27,0.945,0.242
0.293,0.902,0.215
0.301,0.875,0.219
0.285,0.91,0.227
0.266,0.938,0.242
0.262,0.965,0.258
0.27,0.934,0.246
0.273,0.898,0.238
0.273,0.895,0.238
0.262,0.91,0.254
0.258,0.934,0.258
0.266,0.938,0.262
0.281,0.91,0.25
0.289,0.902,0.242
0.273,0.906,0.238
0.273,0.922,0.25
0.266,0.93,0.262
0.281,0.914,0.258
0.289,0.898,0.254
0.289,0.898,0.258
0.277,0.914,0.27
0.277,0.922,0.266
0.27,0.926,0.262
0.281,0.906,0.242
0.281,0.898,0.23
0.281,0.91,0.238
0.289,0.934,0.242
0.285,0.926,0.25
0.289,0.926,0.25
0.297,0.906,0.242
0.301,0.898,0.234
0.305,0.902,0.227
0.301,0.906,0.238
0.297,0.922,0.242
0.301,0.914,0.238
0.305,0.91,0.23
0.305,0.902,0.223
0.305,0.914,0.223
0.301,0.914,0.227
0.301,0.918,0.223
0.309,0.918,0.219
0.313,0.918,0.211
0.309,0.91,0.203
0.313,0.918,0.199
0.313,0.918,0.199
0.313,0.918,0.195
0.313,0.914,0.191
0.313,0.914,0.188
0.328,0.906,0.176
0.316,0.918,0.184
0.313,0.914,0.184
0.316,0.918,0.176
0.316,0.914,0.176
0.328,0.918,0.176
0.328,0.918,0.168
0.324,0.918,0.164
0.324,0.926,0.168
0.324,0.918,0.164
0.328,0.926,0.172
0.332,0.922,0.156
0.316,0.922,0.16
0.316,0.922,0.168
0.324,0.918,0.16
0.328,0.918,0.16
0.332,0.914,0.152
0.332,0.922,0.152
0.328,0.91,0.141
0.332,0.922,0.141
0.336,0.926,0.137
0.332,0.918,0.133
0.336,0.918,0.133
0.344,0.922,0.125
0.336,0.922,0.117
0.336,0.91,0.117
0.336,0.922,0.117
0.34,0.922,0.109
0.34,0.918,0.109
0.336,0.922,0.109
0.336,0.918,0.098
0.34,0.918,0.098
0.348,0.914,0.09
0.344,0.918,0.09
0.363,0.898,0.086
0.363,0.918,0.105
0.359,0.914,0.102
0.336,0.918,0.086
0.305,0.918,0.086
0.328,0.887,0.09
0.355,0.895,0.113
0.355,0.895,0.137
0.371,0.906,0.156
0.367,0.914,0.16
0.363,0.914,0.164
0.359,0.887,0.156
0.367,0.891,0.16
0.371,0.91,0.18
0.371,0.922,0.188
0.363,0.926,0.188
0.34,0.906,0.184
0.34,0.898,0.176
0.34,0.898,0.164
0.344,0.91,0.172
0.352,0.922,0.172
0.375,0.914,0.168
0.359,0.91,0.176
0.348,0.898,0.168
0.348,0.902,0.18
0.34,0.902,0.188
0.336,0.914,0.191
0.316,0.922,0.199
0.316,0.914,0.191
0.324,0.91,0.203
0.32,0.91,0.199
0.316,0.918,0.199
0.305,0.922,0.199
0.313,0.906,0.199
0.316,0.914,0.207
0.32,0.898,0.215
0.328,0.906,0.223
0.332,0.898,0.215
0.328,0.906,0.215
0.336,0.898,0.215
0.336,0.898,0.219
0.344,0.906,0.203
0.359,0.887,0.203
0.348,0.902,0.215
0.355,0.914,0.211
0.352,0.906,0.219
0.363,0.887,0.215
0.363,0.918,0.234
0.359,0.906,0.242
0.367,0.895,0.25
0.344,0.895,0.262
0.313,0.91,0.262
0.293,0.922,0.242
0.273,0.926,0.219
0.266,0.93,0.203
0.273,0.957,0.211
0.277,0.957,0.203
0.262,0.945,0.18
0.25,0.941,0.164
0.246,0.949,0.16
0.242,0.938,0.16
0.246,0.938,0.145
0.25,0.941,0.129
0.254,0.953,0.113
0.238,0.953,0.094
0.207,0.957,0.07
0.195,0.957,0.035
0.191,0.953,0.02
0.195,0.945,0
0.195,0.953,0
0.184,0.957,0.004
0.176,0.957,0.012
0.172,0.941,0.012
0.168,0.957,0.008
0.172,0.977,0.02
0.18,0.969,0.02
0.188,0.965,0.02
0.176,0.969,0.023
0.18,0.965,0.047
0.18,0.973,0.051
0.176,0.953,0.039
0.172,0.965,0.047
0.168,0.965,0.043
0.176,0.957,0.031
0.176,0.969,0.035
0.188,0.969,0.047
0.207,0.988,0.078
0.191,0.977,0.059
0.207,1.004,0.043
0.164,1.035,0.063
0.184,0.973,0.086
0.289,0.926,0.09
0.359,0.91,0.133
0.348,0.93,0.152
0.352,1.004,0.156
0.219,1.117,0.125
0.086,1.129,0.109
-0.039,1.18,0.055
-0.113,1.25,0.09
-0.109,1.281,0.125
-0.223,1.219,0.105
-0.23,1.168,0.051
-0.207,1.172,0.074
-0.172,1.109,0.051
-0.152,1.008,0.023
-0.164,1.07,0.035
-0.195,1.063,0.008
-0.188,0.98,-0.012
-0.188,0.883,-0.031
-0.129,0.824,-0.016
-0.078,0.77,0.004
-0.059,0.723,0.012
-0.09,0.703,0.035
-0.145,0.723,0.047
-0.152,0.742,0.094
-0.188,0.77,0.156
-0.203,0.863,0.164
-0.16,0.918,0.172
-0.094,0.973,0.188
-0.082,1.008,0.203
-0.094,1.012,0.203
-0.082,0.961,0.168
-0.07,0.945,0.156
-0.023,0.961,0.18
0.016,0.977,0.184
0,0.98,0.168
-0.043,1.004,0.129
-0.121,1.066,0.082
-0.031,1.086,0.129
-0.098,0.98,0.086
-0.242,0.957,0.047
-0.184,0.953,0.031
-0.066,0.922,-0.02
-0.039,0.957,-0.012
-0.129,0.969,-0.012
-0.207,0.973,-0.012
-0.219,0.988,-0.004
-0.254,0.969,-0.008
-0.25,0.973,-0.004
-0.258,0.98,-0.008
-0.273,0.961,-0.016
-0.285,0.977,-0.008
-0.293,0.965,0.012
-0.313,0.961,0.008
-0.313,0.965,0.004
-0.305,0.965,0.008
-0.301,0.969,0.016
-0.285,0.957,0.016
-0.293,0.941,0.004
-0.305,0.941,0.012
-0.309,0.961,0.02
-0.313,0.957,0.012
-0.313,0.953,0.012
-0.305,0.957,0.012
-0.305,0.969,0.004
-0.305,0.965,0.004
-0.289,0.965,0.008
-0.285,0.953,0
-0.289,0.953,0.008
-0.289,0.965,0
-0.293,0.957,0
-0.305,0.965,0.004
-0.301,0.961,0.012
-0.285,0.957,0.012
-0.285,0.957,-0.004
-0.293,0.969,0.008
-0.293,0.977,0.008
-0.309,0.961,0.004
-0.316,0.961,0
-0.277,0.973,0
-0.254,0.957,-0.008
-0.254,0.957,-0.012
-0.266,0.949,-0.012
-0.266,0.973,-0.012
-0.266,0.969,-0.008
-0.277,0.965,-0.012
-0.281,0.977,-0.016
-0.27,0.969,-0.012
-0.258,0.961,-0.012
-0.246,0.969,-0.012
-0.25,0.98,-0.012
-0.25,0.98,-0.004
-0.246,0.969,-0.008
-0.223,0.977,-0.016
-0.207,0.98,-0.012
-0.203,0.98,-0.012
-0.207,0.969,-0.008
-0.188,0.969,-0.004
-0.184,0.973,-0.012
-0.18,0.969,-0.008
-0.172,0.961,-0.004
-0.145,0.98,0
-0.137,0.988,0
-0.133,0.992,0.004
-0.113,0.977,0.008
-0.102,0.973,0.016
-0.113,0.984,0.02
-0.117,0.996,0.02
-0.098,1,0.02
-0.074,1.008,0.039
-0.078,0.992,0.043
-0.066,0.996,0.043
-0.051,1.008,0.063
-0.047,1.004,0.078
-0.012,0.973,0.082
0.027,0.984,0.086
0.07,0.988,0.109
0.09,0.984,0.129
0.094,0.992,0.145
0.086,1.012,0.156
0.098,0.996,0.129
0.133,0.992,0.121
0.172,0.977,0.117
0.168,0.977,0.121
0.18,0.988,0.121
0.199,0.953,0.113
0.219,0.98,0.109
0.203,0.973,0.121
0.176,0.98,0.125
0.18,0.992,0.133
0.168,1,0.105
0.125,1.012,0.082
0.105,0.977,0.09
0.109,0.953,0.098
0.125,0.957,0.066
0.156,0.977,0.043
0.227,0.988,0.023
0.242,0.992,0.016
0.23,0.965,0.023
0.234,0.941,0.035
0.207,0.949,0.016
0.195,0.953,0.016
0.195,0.973,0.016
0.156,0.98,0.027
0.141,0.973,0.027
0.121,0.949,0.02
0.121,0.965,0
0.129,0.965,-0.008
0.141,0.969,-0.004
0.16,0.988,-0.004
0.195,0.973,-0.012
0.219,0.992,-0.016
0.215,0.98,-0.02
0.203,0.984,-0.031
0.195,0.984,-0.027
0.184,0.949,-0.016
0.188,0.984,-0.016
0.195,0.992,-0.02
0.223,0.98,-0.043
0.234,0.969,-0.035
0.219,0.945,-0.039
0.195,0.957,-0.043
0.176,0.965,-0.035
0.203,0.973,-0.02
0.215,0.957,-0.016
0.188,0.957,-0.016
0.184,0.953,-0.02
0.176,0.965,-0.016
0.16,0.953,-0.027
0.184,0.953,-0.027
0.184,0.957,-0.031
0.168,0.953,-0.031
0.156,0.98,-0.012
0.156,1,-0.012
0.164,0.98,-0.008
0.16,0.965,-0.016
0.172,0.961,-0.012
0.211,0.965,0.016
0.191,0.98,0.02
0.164,0.977,0.031
0.148,0.965,0.02
0.156,0.98,0.023
0.137,0.98,0.031
0.121,0.98,0.047
0.109,1.008,0.047
0.125,0.992,0.047
0.148,0.973,0.043
0.16,0.984,0.047
0.148,0.98,0.051
0.168,0.984,0.039
0.105,0.988,0.059
0.125,0.977,0.051
0.121,0.98,0.051
0.129,0.969,0.031
0.156,0.969,0.035
0.121,1,0.074
0.203,0.973,0.02
0.129,0.988,0.07
0.074,0.973,0.078
0.184,0.973,0.016
0.105,0.992,0.078
0.129,0.98,0.09
0.305,1.008,0.23
0.266,1.129,-0.203
0.012,0.934,0.125
-0.195,1.336,0.328
0.379,0.988,0.156
0.273,1.051,0.195
0.195,1.004,0
0.012,0.742,-0.258
0.32,1.113,0.242
0.066,1.023,0.02
0.121,0.758,-0.09
0.203,0.844,-0.102
0.176,1.176,0.16
0.219,1.012,0.051
0.176,0.996,0.043
0.152,0.977,0.059
0.148,0.965,0.035
0.066,0.902,-0.063
0.215,0.996,0.027
0.184,0.969,0.031
0.121,0.984,0.074
0.137,0.984,0.023
0.129,0.953,0.023
0.113,0.949,0.027
0.125,0.996,0.051
0.117,0.996,0.059
0.117,1.004,0.055
0.148,0.973,0.039
0.148,0.961,0.023
0.145,0.992,0.063
0.152,0.98,0.059
0.176,0.953,0.004
0.152,1.008,0.09
0.133,0.984,0.074
0.145,0.988,0.07
0.109,0.973,0.07
0.125,0.957,0.051
0.176,0.984,0.039
0.145,1,0.063
0.117,0.996,0.07
0.102,0.961,0.055
0.148,0.973,0.063
0.195,0.988,0.055
0.164,0.988,0.09
0.164,0.98,0.055
0.145,0.977,0.07
0.102,0.965,0.059
0.148,0.953,0.031
0.121,0.992,0.09
0.188,0.965,0.059
0.156,0.957,0.07
0.191,0.969,0.047
0.195,0.973,0.051
0.16,0.98,0.066
0.105,0.977,0.059
0.121,0.977,0.055
0.172,0.996,0.066
0.152,0.992,0.07
0.137,0.973,0.055
0.125,1.008,0.086
0.156,0.953,0.051
0.164,0.973,0.074
0.125,0.859,0.012
0.152,0.984,0.082
0.184,0.996,0.066
0.148,0.977,0.051
0.086,0.969,0.047
0.09,0.969,0.07
0.109,0.965,0.082
0.109,0.996,0.09
0.105,1.004,0.105
0.121,0.984,0.109
0.113,0.988,0.105
0.102,0.98,0.105
0.125,0.984,0.109
0.121,0.984,0.113
0.117,0.98,0.109
0.086,0.973,0.109
0.094,0.988,0.113
0.098,0.977,0.105
0.117,0.973,0.109
0.125,0.984,0.109
0.121,0.973,0.113
0.125,0.973,0.109
